place,type,address,시군구명,동명
천왕7단지아파트 705동 (유아놀이터),주택단지,"서울특별시 구로구 천왕로 21 (천왕동, 천왕이펜하우스7단지)<신축현장>",구로구,천왕동
개웅소공원놀이터,도시공원,서울특별시 구로구 개봉로11길 27 (개봉동),구로구,개봉동
14시유공원내 테마놀이터,도시공원,서울특별시 구로구 고척로45길 39 (고척동),구로구,고척동
떼뜨슐레어학원,학원,서울특별시 구로구 경인로 661 (신도림동)504(신도림동 신도림1차푸르지오),구로구,신도림동
매화빌라 101동 놀이터,주택단지,"서울특별시 구로구 연동로 169 (항동, 매화빌라)",구로구,항동
천왕 이펜하우스S 연우 어린이집 놀이터,어린이집,"서울특별시 구로구 천왕로 50 (천왕동, 천왕이펜하우스S)",구로구,천왕동
구일우성아파트204동놀이터,주택단지,"서울특별시 구로구 구일로2길 60 (구로동, 구일우성아파트)",구로구,구로동
2001아울렛 4층(키즈파크),대규모점포,서울특별시 구로구 중앙로1길 36 (고척동)4층,구로구,고척동
또래친구어린이집 옥상놀이터,어린이집,서울특별시 구로구 오리로20길 39 (궁동),구로구,궁동
천왕2단지 연지타운아파트 놀이터1(202동앞),주택단지,서울특별시 구로구 오리로1길 6 (천왕동),구로구,천왕동
천왕2단지 연지타운아파트 놀이터2(209동앞),주택단지,서울특별시 구로구 오리로1길 6 (천왕동),구로구,천왕동
천왕2단지 연지타운아파트 유아놀이터(209동앞),주택단지,서울특별시 구로구 오리로1길 6 (천왕동),구로구,천왕동
명화어린이집 1층 놀이터,어린이집,서울특별시 구로구 개봉로17다길 6 (개봉동),구로구,개봉동
명화어린이집 3층 놀이터,어린이집,서울특별시 구로구 개봉로17다길 6 (개봉동),구로구,개봉동
명화어린이집 놀이터,어린이집,서울특별시 구로구 개봉로17다길 6 (개봉동),구로구,개봉동
구로주공1차아파트 놀이터(112동 앞),주택단지,서울특별시 구로구 구일로4길 65 (구로동，구로주공아파트),구로구,구로동
예다움 보듬이나눔이 어린이집 놀이터,어린이집,서울특별시 구로구 개봉로 29 (개봉동),구로구,개봉동
동아유치원 실내놀이터,유치원,서울특별시 구로구 신도림로 87 (신도림동，신도림1차동아아파트)동아유치원,구로구,신도림동
새롬마을어린이집,어린이집,서울특별시 구로구 경인로 19 (온수동)29-6,구로구,온수동
구로주공1차아파트118동,주택단지,서울특별시 구로구 구일로4길 65 (구로동，구로주공아파트),구로구,구로동
구립온새미어린이집,어린이집,서울특별시 구로구 새말로18길 130 (구로동),구로구,구로동
대우 개봉푸르지오 어린이집놀이시설,어린이집,서울특별시 구로구 개봉동 90-22번지,구로구,개봉동
대우 개봉푸르지오105동앞,주택단지,서울특별시 구로구 개봉동 90-22번지,구로구,개봉동
대우 개봉푸르지오102동앞,주택단지,서울특별시 구로구 개봉동 90-22번지,구로구,개봉동
이펜시아 어린이공원(천왕연지타운2단지),도시공원,서울특별시 구로구 오리로 1067(천왕동)영광교회 건너편,구로구,천왕동
온수체육공원,도시공원,서울 구로구 온수동22-17,구로구,온수동
연지타운 상가동앞 어린이놀이터 3,주택단지,"서울특별시 구로구 오류로 30 (오류동, 천왕연지타운1단지)",구로구,천왕동
연지타운 107동앞 어린이놀이터 2,주택단지,"서울특별시 구로구 오류로 30 (오류동, 천왕연지타운1단지)",구로구,천왕동
연지타운 106동앞 어린이놀이터 1,주택단지,"서울특별시 구로구 오류로 30 (오류동, 천왕연지타운1단지)",구로구,천왕동
에델마을,아동복지시설,서울특별시 구로구 천왕로 47 (천왕동),구로구,천왕동
우남푸르미아아파트 놀이터,주택단지,서울특별시 구로구 부일로 927 (궁동),구로구,궁동
대림2차우성아파트,주택단지,서울특별시 구로구 도림천로 344 (구로동),구로구,구로동
신구로자이나인스에비뉴 9층 실내 놀이터,주택단지,"서울특별시 구로구 구로중앙로 134(구로동, 신구로자이나인스에비뉴)",구로구,구로동
신구로자이나인스에비뉴 9층 실외 놀이터,주택단지,"서울특별시 구로구 구로중앙로 134, 신구로자이나인스에비뉴 (구로동)",구로구,구로동
예쁜튼튼 어린이집 놀이터,어린이집,서울특별시 구로구 구로중앙로26가길 11-5 (구로동),구로구,구로동
본동어린이집,어린이집,서울특별시 구로구 구로동로40길 21-1 (구로동),구로구,구로동
고척한일유앤아이 105동 뒤,주택단지,"서울특별시 구로구 중앙로15길 151, 한일유앤아이아파트 (고척동)",구로구,고척동
고척한일유앤아이 102동 뒤,주택단지,"서울특별시 구로구 중앙로15길 151, 한일유앤아이아파트 (고척동)",구로구,고척동
극동아파트 4동 뒤 놀이터,주택단지,서울특별시 구로구 구로중앙로7길 28 (구로동),구로구,구로동
극동아파트 3동 뒤 놀이터,주택단지,서울특별시 구로구 구로중앙로7길 28 (구로동),구로구,구로동
구로삼성래미안아파트 116동 앞 놀이터,주택단지,"서울특별시 구로구 디지털로31길 90  (구로동, 삼성래미안아파트)",구로구,구로동
구로삼성래미안아파트 114동 앞 놀이터,주택단지,"서울특별시 구로구 디지털로31길 90  (구로동, 삼성래미안아파트)",구로구,구로동
구로삼성래미안아파트 104동 앞 놀이터,주택단지,"서울특별시 구로구 디지털로31길 90  (구로동, 삼성래미안아파트)",구로구,구로동
구로삼성래미안아파트 103동 앞 놀이터,주택단지,"서울특별시 구로구 디지털로31길 90  (구로동, 삼성래미안아파트)",구로구,구로동
개봉동현대아파트 114동 놀이시설,주택단지,서울특별시 구로구 개봉로20길 6 (개봉동),구로구,개봉동
신도림쌍용플래티넘노블 놀이터,주택단지,"서울특별시 구로구 공원로 40 (구로동, 신도림쌍용플래티넘노블)",구로구,구로동
고척 경남1차아파트 101동 9-10라인,주택단지,서울특별시 구로구 경인로47길 150 (고척동),구로구,고척동
고척 경남1차아파트 101동 앞,주택단지,서울특별시 구로구 경인로47길 150 (고척동),구로구,고척동
그린빌라 어린이놀이터 2  (8동),주택단지,서울특별시 구로구 연동로 287 (항동),구로구,항동
그린빌라 어린이놀이터 1 (35호 옆),주택단지,서울특별시 구로구 연동로 287 (항동),구로구,항동
우림필유 놀이터,주택단지,서울특별시 구로구 서해안로 2368 (오류동),구로구,오류동
개봉 한마을아파트 120동 뒤 놀이터,주택단지,"서울특별시 구로구 경인로 382, 한마을아파트 (개봉동)",구로구,개봉동
개봉 한마을아파트 124동 뒤 놀이터,주택단지,"서울특별시 구로구 경인로 382, 한마을아파트 (개봉동)",구로구,개봉동
개봉 한마을아파트 116동 앞 놀이터,주택단지,"서울특별시 구로구 경인로 382, 한마을아파트 (개봉동)",구로구,개봉동
개봉 한마을아파트 106동 옆 놀이터,주택단지,"서울특별시 구로구 경인로 382, 한마을아파트 (개봉동)",구로구,개봉동
신원프라자 놀이터,주택단지,"서울특별시 구로구 중앙로1길 18-18(고척동, 신원프라자)",구로구,고척동
동삼파크빌라 놀이터,주택단지,"서울특별시 구로구 연동로 306(항동, 동삼파크빌라)",구로구,항동
서울수목원현대홈타운스위트 108동 앞 놀이터,주택단지,서울특별시 구로구 연동로13길 25 (항동),구로구,항동
고척 대우아파트 112동 놀이터,주택단지,"서울특별시 구로구 고척로52길 48, 대우아파트 (고척동)",구로구,고척동
고척삼환로즈빌아파트 어린이집 놀이터,주택단지,서울특별시 구로구 경인로 343 (고척동),구로구,고척동
산업인아파트 놀이터,주택단지,"서울특별시 구로구 경인로47다길 43(고척동, 산업인아파트)",구로구,고척동
오류동 금강아파트,주택단지,"서울특별시 구로구 서해안로34가길 18(오류동, 금강아파트)",구로구,오류동
율포그레이스빌 놀이터,주택단지,"서울특별시 구로구 남부순환로95길 42-15(개봉동, 율포그레이스빌)",구로구,개봉동
개봉 삼호아파트 놀이터,주택단지,"서울특별시 구로구 남부순환로95길 16(개봉동, 삼호아파트)",구로구,개봉동
개봉 건영아파트 놀이터,주택단지,"서울특별시 구로구 고척로21나길 85-6(개봉동, 건영아파트)",구로구,개봉동
고척동 경남2차아파트 놀이터,주택단지,"서울특별시 구로구 고척로52길 21  (고척동, 경남2차아너스빌)",구로구,고척동
신도림태영타운 112동 앞 놀이터(곰돌이동산),주택단지,"서울특별시 구로구 새말로 93, 신도림태영타운 (구로동)",구로구,구로동
신도림태영타운 108동 앞 놀이터(다람쥐동산),주택단지,"서울특별시 구로구 새말로 93, 신도림태영타운 (구로동)",구로구,구로동
신도림태영타운 105동 앞 놀이터(산토끼동산),주택단지,"서울특별시 구로구 새말로 93, 신도림태영타운 (구로동)",구로구,구로동
청솔우성아파트 놀이터,주택단지,"서울특별시 구로구 중앙로 101(고척동, 청솔우성아파트)",구로구,고척동
구로 한일유앤아이아파트,주택단지,"서울특별시 구로구 가마산로 87(구로동,한일유앤아이아파트)",구로구,구로동
브루미즈 키즈카페 놀이시설,놀이제공영업소,서울특별시 구로구 중앙로1길 36 (고척동)2001아울렛 6층,구로구,고척동
중앙구로하이츠아파트 105동 놀이터,주택단지,서울특별시 구로구 구일로8길 92중앙구로하이츠아파트,구로구,구로동
중앙구로하이츠아파트 103동 놀이터,주택단지,서울특별시 구로구 구일로8길 92,구로구,구로동
센츄리아파트 105동 옆 놀이터,주택단지,서울특별시 구로구 중앙로12길 12센츄리아파트,구로구,고척동
한효아파트 103동 옆,주택단지,서울특별시 구로구 중앙로5길 24 (고척동),구로구,고척동
생명숲어린이집 놀이터,어린이집,서울특별시 구로구 천왕로1길 5 (천왕동),구로구,천왕동
은하수수목원아파트 놀이터,주택단지,서울특별시 구로구 경인로2길 29 (오류동),구로구,오류동
우성꿈동산아파트,주택단지,서울특별시 구로구 경인로47다길 34-7 (고척동),구로구,고척동
대성스카이렉스,주택단지,"서울특별시 구로구 공원로 27 (구로동, 대림역대성스카이렉스)",구로구,구로동
